"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance"
"236149_at",1.34140848574091,-0.104511457679241,10.8645344236674,7.75878906618699e-21,1.57523873818705e-19,36.6170077965741,"Up"
"227545_at",1.2286585160828,-0.0752301024848373,10.8583644808193,8.06335925108913e-21,1.63404064882616e-19,36.5788097095731,"Up"
"214431_at",1.23187255986059,-0.067736152117809,10.8571399265915,8.12521222432594e-21,1.645355475426e-19,36.5712288475122,"Up"
"228280_at",1.1700107352294,-0.089837439370521,10.8557685711696,8.19504254188649e-21,1.65888171409716e-19,36.5627393184669,"Up"
"209304_x_at",-1.52551877866297,0.112246615862179,-10.8556979145236,8.19865660804e-21,1.65899907492445e-19,36.5623019145209,"Down"
"240772_at",-1.17952471755668,0.0512971548132396,-10.851700442543,8.40573843134203e-21,1.69838783715309e-19,36.5375559656419,"Down"
"237563_s_at",1.63428732827302,-0.0947421578187459,10.8437594332544,8.83272242123189e-21,1.78202619328728e-19,36.4884016085431,"Up"
"204575_s_at",-1.82606541755022,0.151120740912763,-10.8418321163219,8.93957698187653e-21,1.80291911281483e-19,36.4764723732783,"Down"
"1558139_at",1.01652479207194,-0.087668507329142,10.8416187254521,8.95148688149719e-21,1.80465540282396e-19,36.4751515963888,"Up"
"239876_at",-1.29150737643049,0.074059212416831,-10.8407541198136,8.99990507680183e-21,1.81374791770785e-19,36.4698001799531,"Down"
"1563209_a_at",-2.32654386080485,0.266246197404668,-10.8370506463096,9.21027621671271e-21,1.85341130713569e-19,36.4468784473737,"Down"
"218644_at",1.4275696542972,-0.0769629359356098,10.8362337783497,9.25733408060303e-21,1.86193517686251e-19,36.441822789347,"Up"
"1552703_s_at",-1.29132860713211,0.145954584840196,-10.833198260574,9.43431575611599e-21,1.89500813359898e-19,36.4230361955789,"Down"
"222162_s_at",-1.81743625793087,0.112561509169913,-10.8315976919456,9.5289904475891e-21,1.91332189762003e-19,36.4131306857302,"Down"
"224345_x_at",1.03243208755259,-0.0511985875631575,10.8266978063932,9.82475756363443e-21,1.97118178896776e-19,36.3828077966569,"Up"
"229504_at",-1.0687331855064,0.0829644577121959,-10.8242838436769,9.97382077275408e-21,1.99896866110825e-19,36.3678697083698,"Down"
"225571_at",-2.21322730809543,0.139467691144231,-10.8201340623642,1.02353662388873e-20,2.04782060407453e-19,36.3421910982016,"Down"
"201614_s_at",1.03176997431121,-0.0649375799609632,10.8201195322978,1.02362939386112e-20,2.04782060407453e-19,36.3421011893688,"Up"
"204464_s_at",-1.29532305627825,0.135860730809089,-10.8179065064342,1.03785730701176e-20,2.07552480837118e-19,36.3284076703526,"Down"
"201251_at",1.16259211955897,-0.0747474214809336,10.8157045874401,1.05220970607245e-20,2.10316859129044e-19,36.3147832620938,"Up"
"218825_at",-1.11756314958388,0.0694082756408613,-10.8154191088587,1.05408494213713e-20,2.10566657695827e-19,36.3130168870475,"Down"
"202747_s_at",-1.31744938247849,0.09899138615964,-10.811024060925,1.08337948422004e-20,2.16181654378579e-19,36.2858237092387,"Down"
"225915_at",-1.6472233719753,0.0661108315672666,-10.8087107745626,1.09912332999603e-20,2.19243225346709e-19,36.2715114888441,"Down"
"223313_s_at",1.76336715978846,-0.124277006928624,10.8075921567538,1.10681816420546e-20,2.20617145927574e-19,36.2645907932566,"Up"
"212764_at",-1.03633458332715,0.0706725157552186,-10.8073249269534,1.10866434763703e-20,2.20904603524251e-19,36.2629375033102,"Down"
"211026_s_at",-1.46094042877023,0.140387081487385,-10.8064478131833,1.11474560207556e-20,2.22035394511772e-19,36.2575110401274,"Down"
"242722_at",-1.62604306706128,0.153314347874507,-10.805715634011,1.1198474756767e-20,2.22970359550705e-19,36.2529812947359,"Down"
"207526_s_at",-2.9616007330251,0.204073245533284,-10.8028549751488,1.14000513082164e-20,2.26818706432581e-19,36.2352837747891,"Down"
"215306_at",-1.195879647708,0.0653498842272354,-10.8017902487617,1.14759986620223e-20,2.28246717659538e-19,36.2286969921819,"Down"
"205857_at",-1.30177891239753,0.102968441959032,-10.7977284232405,1.17703971460606e-20,2.33846825567173e-19,36.2035699049959,"Down"
"222303_at",-1.33663796123708,0.0997584561658448,-10.7974967095399,1.1787417060767e-20,2.34099901125112e-19,36.2021365277887,"Down"
"226462_at",-1.51745700750742,0.0346670049649491,-10.7958882558925,1.1906240737167e-20,2.36116689265362e-19,36.1921867785192,"Down"
"224964_s_at",-1.14154543860241,0.11049176355609,-10.7930316236858,1.21202276058112e-20,2.40273185042687e-19,36.1745164226083,"Down"
"212086_x_at",-1.01148133333598,0.0519738185815253,-10.7883567602942,1.24787279099119e-20,2.47290485130277e-19,36.1456003996295,"Down"
"206528_at",-1.28016317196313,0.0899720025889629,-10.7840522475958,1.28181784645396e-20,2.53741458200109e-19,36.1189767173217,"Down"
"210382_at",-1.10854549934474,0.0593499376997863,-10.780558770117,1.31004345043644e-20,2.59141192665023e-19,36.0973704444446,"Down"
"202219_at",2.29555113300187,-0.198738593622083,10.7786703323149,1.32555853103317e-20,2.62020653232967e-19,36.0856913486146,"Up"
"216840_s_at",-1.12895527529328,0.112799205980893,-10.7781962546689,1.32948218465226e-20,2.62701259291153e-19,36.0827594479195,"Down"
"226304_at",-1.28913704777509,0.0470329854539776,-10.7781143110579,1.33016155627542e-20,2.62740545843059e-19,36.0822526751328,"Down"
"204165_at",1.32535657671805,-0.124166262705498,10.7732092841958,1.37146521997153e-20,2.70401814034823e-19,36.0519189822759,"Up"
"228827_at",-1.41021279317454,0.115615295346606,-10.7721908414337,1.3802003791771e-20,2.7193677741084e-19,36.0456209697613,"Down"
"215626_at",-1.18206406399508,0.063887690788667,-10.7692222309741,1.40598017703048e-20,2.76816586889238e-19,36.0272636768412,"Down"
"205786_s_at",-1.39180471871827,0.161972264201718,-10.7688368011811,1.40936235800979e-20,2.77382602318881e-19,36.0248803091487,"Down"
"211316_x_at",-1.04470582105069,0.0688019482829553,-10.7634909258932,1.4571189169547e-20,2.86575456059346e-19,35.9918244803541,"Down"
"219681_s_at",-1.35073460990748,0.116037060993713,-10.7630377566104,1.46124073501179e-20,2.87282765863969e-19,35.9890224493782,"Down"
"206101_at",-1.50116873097395,0.129241637519929,-10.7617654735395,1.47287513408547e-20,2.8946602428513e-19,35.9811557741519,"Down"
"224913_s_at",1.12776100979641,-0.0715975751194527,10.7596171842699,1.4927304013926e-20,2.93052189214148e-19,35.9678729531751,"Up"
"203087_s_at",1.13210024884727,-0.052426173535544,10.7557448159223,1.5291973669772e-20,2.99816566139439e-19,35.9439311561908,"Up"
"231181_at",-1.50166996011444,0.0935838425958662,-10.7557256767665,1.52937979508531e-20,2.99816566139439e-19,35.943812827095,"Down"
"223449_at",-1.47729498443438,0.0199259971333005,-10.7521845529251,1.56350912673117e-20,3.06397353061027e-19,35.9219201175812,"Down"
"222024_s_at",-1.13223605093926,0.055227731952786,-10.7497294775222,1.58761627802554e-20,3.10898710605466e-19,35.9067424252555,"Down"
"221962_s_at",1.13381055205875,-0.0672233523631657,10.7461923824302,1.6230017899006e-20,3.17600654483949e-19,35.8848763858279,"Up"
"204161_s_at",-1.23113591694012,0.0622626284584977,-10.7455132599748,1.62988534410689e-20,3.18743205363766e-19,35.8806782243842,"Down"
"221730_at",1.97650486557508,-0.0903287981726249,10.7411879761357,1.67441512994465e-20,3.27076267344493e-19,35.8539413292412,"Up"
"230479_at",-1.08917708086298,0.0295023652255917,-10.7397557295616,1.68942640501448e-20,3.29890673907739e-19,35.8450881912926,"Down"
"204700_x_at",1.11651633967653,-0.0450762836176857,10.7390421301384,1.6969556433751e-20,3.31242591222898e-19,35.8406772872167,"Up"
"222218_s_at",-1.12720243747267,0.106460433997945,-10.7377351872395,1.71083222814013e-20,3.33712993483988e-19,35.8325989164107,"Down"
"226134_s_at",1.08105026517432,-0.0889963183020628,10.7306725708131,1.78780325182699e-20,3.4822993513944e-19,35.7889465210289,"Up"
"204958_at",-1.07129468559729,0.066237851025641,-10.7270161444414,1.82900035893437e-20,3.56000692861291e-19,35.7663486485628,"Down"
"202242_at",-1.8088879228305,0.0874442071612015,-10.7262012690679,1.83830992437556e-20,3.57558146976996e-19,35.7613126147485,"Down"
"242963_at",-1.89345537484077,0.162540137513396,-10.7219221280227,1.8879788646526e-20,3.66697138276664e-19,35.7348678998719,"Down"
"227489_at",-1.02671702007119,0.0471172725461456,-10.7201541737722,1.90888881330982e-20,3.70626760893871e-19,35.7239425516702,"Down"
"210571_s_at",-1.83859432337694,0.144143174049844,-10.7188643468626,1.924289517082e-20,3.73484307229175e-19,35.7159720332698,"Down"
"209735_at",-1.57028457862792,0.0951744399882479,-10.7167870917217,1.94935329364731e-20,3.78080494253872e-19,35.7031358794513,"Down"
"214948_s_at",1.0782309842439,-0.0822656068519066,10.7134966844743,1.98972314766287e-20,3.85636700100912e-19,35.6828039472727,"Up"
"219232_s_at",1.99820115934713,-0.0896319170427761,10.7131901510247,1.99352621140027e-20,3.86236873169064e-19,35.6809098770005,"Up"
"227249_at",1.43210858505797,-0.0817960035815664,10.7103490884297,2.02912138363328e-20,3.92854857118094e-19,35.6633553324481,"Up"
"201629_s_at",1.22441412269339,-0.0767225153313199,10.7094462303011,2.0405654036841e-20,3.94930667067002e-19,35.6577768377624,"Up"
"215559_at",-1.39097879744598,0.112685673153353,-10.7077780294853,2.0618801101473e-20,3.98914702839007e-19,35.6474696994736,"Down"
"225283_at",-1.23759032295848,0.0853502413451266,-10.7071558185262,2.06988690463133e-20,4.00322131272438e-19,35.6436253706166,"Down"
"212308_at",-1.03110940014467,0.0189860706840483,-10.7024565135768,2.13136957764938e-20,4.11921638946553e-19,35.6145917999712,"Down"
"1558280_s_at",-1.23680677973886,0.0732848279030243,-10.7018173176228,2.13987201837969e-20,4.13418737119821e-19,35.6106428220002,"Down"
"222071_s_at",-1.82285947161114,0.148983496450896,-10.6969519989015,2.20570848343938e-20,4.25837257528418e-19,35.5805858435624,"Down"
"210470_x_at",1.14216482928411,-0.0958483561762821,10.6964126306688,2.21313044381805e-20,4.27119332918292e-19,35.5772538588718,"Up"
"AFFX-M27830_M_at",1.24406806257288,-0.082946381979331,10.6946334073313,2.23779054805511e-20,4.31726175775981e-19,35.5662627614834,"Up"
"204445_s_at",-1.36130144660142,0.0878475093288544,-10.6930215299502,2.26036787796532e-20,4.35928090750455e-19,35.5563056749999,"Down"
"204638_at",-1.45099746310275,0.161574665861563,-10.6889296400455,2.31870859578992e-20,4.46864266742383e-19,35.5310297624368,"Down"
"228979_at",-3.07362811380445,0.497213147468113,-10.6888712460572,2.31955194028434e-20,4.46869282364504e-19,35.5306690688808,"Down"
"223193_x_at",1.03555388471612,-0.0525226075018902,10.6866015724351,2.35256953850546e-20,4.52911054640091e-19,35.5166497619754,"Up"
"202893_at",-1.34473797984026,0.0843435286228632,-10.6854325431574,2.36975831904903e-20,4.56059613143279e-19,35.5094290834922,"Down"
"202202_s_at",-1.05976169038584,0.0832626793795612,-10.6831104611086,2.40427355904538e-20,4.62376562929321e-19,35.4950867607035,"Down"
"221870_at",-1.07739629350842,0.0948434690982906,-10.6829208288918,2.40711429533208e-20,4.6276010582729e-19,35.4939155194595,"Down"
"1569608_x_at",-1.63626238490923,0.0226251072290845,-10.6798824309155,2.45308969700295e-20,4.71432967253554e-19,35.4751496371159,"Down"
"203071_at",-1.24465080587464,0.0601760057403846,-10.6768481413072,2.49987739164186e-20,4.79581741712347e-19,35.4564099342184,"Down"
"211161_s_at",2.09926406259443,-0.0487038079726742,10.6761918912992,2.51011308385713e-20,4.81323625709861e-19,35.4523570552427,"Up"
"232056_at",-2.6504933603185,0.265197567026833,-10.6761532014492,2.51071784275176e-20,4.81323625709861e-19,35.4521181150445,"Down"
"204160_s_at",-1.42829900572658,0.100467546422411,-10.6749524163772,2.52955970408305e-20,4.84765779252509e-19,35.4447023897486,"Down"
"239965_at",-1.3222935774511,0.0442059975555966,-10.6736891509878,2.5495342853154e-20,4.88422519445057e-19,35.4369009393168,"Down"
"203625_x_at",1.52016681822203,-0.117144316393162,10.6713724690517,2.58657522731166e-20,4.94825054420102e-19,35.4225943497753,"Up"
"204223_at",-1.52908488114497,0.0932029480189842,-10.6690256208344,2.62464605652883e-20,5.01932574818866e-19,35.4081019504615,"Down"
"244056_at",-3.01086771112767,0.511034472620891,-10.6685236732251,2.63286101364588e-20,5.03327538185624e-19,35.4050023560959,"Down"
"220287_at",-1.69646067051545,0.0693653684952745,-10.6623653322344,2.73576253680666e-20,5.21904454640279e-19,35.3669755763836,"Down"
"234863_x_at",1.23516366093332,-0.100931182217497,10.6609957555847,2.75918724206368e-20,5.26189614439594e-19,35.3585191130831,"Up"
"215702_s_at",-1.35725180380162,0.0454711966154257,-10.6546087684668,2.87109845899321e-20,5.46959262179281e-19,35.3190847994401,"Down"
"1569208_a_at",-1.63421439467253,0.115866633470414,-10.653708075165,2.88724042112443e-20,5.49651358025689e-19,35.3135240616705,"Down"
"212840_at",1.11923940110304,-0.0729971227862426,10.6525838875995,2.90751489341039e-20,5.53125876121131e-19,35.3065836069966,"Up"
"200965_s_at",-1.01874617582605,0.0407825026817472,-10.648308644955,2.98592385904928e-20,5.67055877018129e-19,35.2801903497724,"Down"
"219274_at",-1.90994162015507,0.113753503582224,-10.646842507441,3.0132961804611e-20,5.71856885340891e-19,35.2711395094225,"Down"
"203435_s_at",-1.73417730955893,0.0446345697813527,-10.6462056768995,3.02526346757614e-20,5.73928799756161e-19,35.2672082521151,"Down"
"240061_at",-1.25510778373161,0.0848057493099112,-10.6437078739963,3.07266162066775e-20,5.82516553779506e-19,35.2517892635153,"Down"
"202952_s_at",1.70674316127041,-0.0895974437038955,10.6422827844557,3.10003527293907e-20,5.8750235198594e-19,35.2429924068723,"Up"
"204502_at",-1.03643477589303,0.102544858134492,-10.6383496328261,3.17685386025515e-20,6.01227015609036e-19,35.2187146174878,"Down"
"236840_at",1.91732333472446,-0.173395176091305,10.637654953198,3.19061771974604e-20,6.02996971403784e-19,35.2144267793182,"Up"
"1557432_at",-1.35064711936775,0.0604168439816321,-10.6373653853807,3.19637255477737e-20,6.03875844618013e-19,35.2126394647268,"Down"
"208358_s_at",1.48579992823087,-0.149096721265327,10.6370855988031,3.20194283691166e-20,6.04719255986684e-19,35.2109125305587,"Up"
"221261_x_at",1.92325994541003,-0.130441476790598,10.6358991628947,3.22567146380042e-20,6.08815670959116e-19,35.2035895387889,"Up"
"222392_x_at",1.40130962123685,-0.0671085577766272,10.6354396894865,3.23490795932867e-20,6.10102078910986e-19,35.2007535831611,"Up"
"230030_at",2.5770965839598,-0.0852861140339004,10.6336019772366,3.27211490704483e-20,6.16481331987168e-19,35.1894110703927,"Up"
"209200_at",-1.06681673818776,0.111009859269272,-10.62783863281,3.39159364650162e-20,6.38551593052604e-19,35.153841206941,"Down"
"201477_s_at",1.02875577440213,-0.0605445113427433,10.6217122204663,3.52337545236014e-20,6.61995027002717e-19,35.1160338808574,"Up"
"210757_x_at",-1.06973033788268,0.110674247601866,-10.6197738467394,3.56612540511602e-20,6.69337131907718e-19,35.1040724956958,"Down"
"209264_s_at",-1.22734881881188,0.108624834731139,-10.6181480841364,3.60237967738992e-20,6.75779416308227e-19,35.0940404460649,"Down"
"242733_at",-1.392105861598,0.0883468301914037,-10.6181239380714,3.60292089353175e-20,6.75779416308227e-19,35.0938914504052,"Down"
"244787_at",-1.51138631411081,0.0763306755428583,-10.6169791453754,3.62867389799985e-20,6.80376355874972e-19,35.0868274559036,"Down"
"235706_at",-1.58157886541196,0.172745597283654,-10.6152830264698,3.66716745254503e-20,6.87122619835159e-19,35.0763616981643,"Down"
"200783_s_at",1.10066583511913,-0.0937653846492439,10.6098561412911,3.7930896679501e-20,7.09501120749817e-19,35.0428773302215,"Up"
"221729_at",1.96587382922144,-0.076129069531476,10.6094704242021,3.80220211431998e-20,7.10962382354463e-19,35.0404975238356,"Up"
"201195_s_at",1.77015455804634,-0.0733383442142916,10.6068096949514,3.86565885351205e-20,7.22580847233406e-19,35.0240816655188,"Up"
"229553_at",1.51565333133218,-0.0637252677035667,10.6039579634663,3.93484452140144e-20,7.35010673753411e-19,35.0064881056525,"Up"
"235363_at",1.24830346757625,-0.0883256382379191,10.601291899262,4.00064271662712e-20,7.46951179740118e-19,34.99004068395,"Up"
"208527_x_at",1.07453991881312,-0.044362373933473,10.601257461437,4.00149978136041e-20,7.46951179740118e-19,34.9898282351989,"Up"
"225237_s_at",1.61670186797227,-0.141275701311637,10.5983786593806,4.07379699696514e-20,7.59668658966811e-19,34.9720691408908,"Up"
"207850_at",-2.70438701323192,0.19966922344765,-10.5947882392273,4.16579456010517e-20,7.76294538424506e-19,34.9499212054747,"Down"
"230060_at",1.07781337067405,-0.0951669987894477,10.59383279635,4.19062322159926e-20,7.80655279866914e-19,34.9440276429215,"Up"
"239586_at",1.91432644390163,-0.0723283109912064,10.5934436479803,4.20077810993875e-20,7.82280460357293e-19,34.9416272408016,"Up"
"229302_at",-1.75022533135459,0.0951971775196828,-10.5932105070366,4.20687371710283e-20,7.83148861023484e-19,34.9401891533174,"Down"
"214193_s_at",1.01565153997563,-0.0433095731379849,10.5876757104988,4.35420453185551e-20,8.09473419854472e-19,34.906050249013,"Up"
"227771_at",-1.60607530434383,0.0750213380168886,-10.5863654693815,4.38982882403919e-20,8.1581879998077e-19,34.8979690323842,"Down"
"1568574_x_at",1.30661967622334,-0.0676825441058103,10.5830933386379,4.48007027151815e-20,8.32023920160512e-19,34.877788103679,"Up"
"238009_at",-1.1766745726083,0.027154200165475,-10.5828992692106,4.48548024594705e-20,8.32695392192933e-19,34.8765912081448,"Down"
"232539_at",-1.07129361506482,0.024005039526093,-10.5827998289578,4.48825481626442e-20,8.32695392192933e-19,34.8759779259191,"Down"
"227550_at",-1.0194091192172,-0.00242833955559665,-10.5782722107878,4.61641451749087e-20,8.55601572012927e-19,34.8480555264506,"Down"
"235165_at",-1.53512359354804,0.0953002657320842,-10.5774771994365,4.6392921988828e-20,8.5932500157996e-19,34.8431527877641,"Down"
"215076_s_at",1.8806516200952,-0.0505361251896367,10.5774648749097,4.639647745156e-20,8.5932500157996e-19,34.8430767843663,"Up"
"227688_at",-1.18335751533302,0.051018343745973,-10.5773083403877,4.64416592497061e-20,8.59870545031386e-19,34.8421114620863,"Down"
"241926_s_at",-1.0385461572337,0.0346148176545036,-10.5751362113491,4.70731680137765e-20,8.70973083300586e-19,34.828716541666,"Down"
"40284_at",-2.10112439916145,0.12993423464645,-10.5733597045827,4.75960201885033e-20,8.80051540008935e-19,34.817761643527,"Down"
"211549_s_at",-2.02689844758712,0.142218379634533,-10.5701557402499,4.85536856752078e-20,8.96546019686587e-19,34.7980050220721,"Down"
