"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007088","regulation of mitotic nuclear division","39/2007","119/18860",0.327731092436975,3.07972516360804,7.8537568779906,5.75076280672255e-11,8.27972921244078e-09,5.62392894030862e-09,"4751/1063/55143/991/11065/891/83540/4085/6790/332/9787/701/858/5347/9212/4288/7272/51203/11130/699/9319/1111/10403/9735/157313/9700/995/1843/57405/54908/9184/79866/147841/55055/1104/26271/1906/3553/7039",39
"GO:1904018","positive regulation of vasculature development","53/2007","195/18860",0.271794871794872,2.5540863388397,7.52788294609438,7.57928346197098e-11,1.06585876964043e-08,7.23974640602467e-09,"7010/1003/147372/948/94/2013/7048/7098/23328/2627/7075/9037/26585/2022/2247/3373/358/2624/728/947/10266/9022/4192/2549/9314/306/1829/672/8038/7082/3791/5579/6237/5315/126393/8817/7052/7291/8091/6376/6387/3728/8829/388/5587/718/7057/3553/1536/5740/3162/7422/6423",53
"GO:0050900","leukocyte migration","86/2007","397/18860",0.216624685138539,2.03564601978717,7.19697286193283,8.25531792481331e-11,1.13454335207605e-08,7.70628003411998e-09,"177/58494/1910/3672/1901/2013/4282/5319/5175/9353/10894/23604/6441/26585/240/6403/961/5473/1524/57580/1843/653/79148/3570/2534/2621/728/947/5734/124976/90865/4192/4739/58191/6368/5295/3579/64065/3554/1441/84830/5747/81704/6404/23075/3055/3680/2921/10563/1906/1435/4254/6347/3071/3383/969/6376/9048/56253/6387/1230/5196/3569/2207/6401/6283/718/727/64805/7070/5800/7057/2358/284340/5228/3553/9023/3162/54210/7422/7857/6279/6374/6278/347/4283",86
"GO:0045766","positive regulation of angiogenesis","52/2007","191/18860",0.272251308900524,2.5583755285819,7.47003577426738,1.0675967242147e-10,1.43461275362807e-08,9.74447349213044e-09,"7010/1003/147372/948/94/2013/7048/7098/23328/2627/7075/9037/26585/2022/2247/3373/358/2624/728/947/10266/9022/4192/2549/9314/306/1829/672/8038/7082/3791/5579/6237/5315/126393/8817/7052/7291/8091/6376/3728/8829/388/5587/718/7057/3553/1536/5740/3162/7422/6423",52
"GO:0010965","regulation of mitotic sister chromatid separation","26/2007","61/18860",0.426229508196721,4.00532562261593,8.11303750665795,1.27305539289866e-10,1.673514339317e-08,1.13671902587885e-08,"1063/55143/991/11065/891/83540/4085/332/9787/701/5347/9212/7272/11130/699/9319/10403/9735/9700/1843/57405/54908/9184/147841/55055/26271",26
"GO:0045787","positive regulation of cell cycle","78/2007","349/18860",0.223495702005731,2.10021372188743,7.15927815890286,1.31958822505604e-10,1.69777659508806e-08,1.15319893710385e-08,"28984/55143/991/11065/891/4085/57504/6790/332/6886/9787/6491/9928/9212/5581/64151/10615/51203/6241/983/1894/699/23397/990/1111/29127/8850/10635/10403/54892/896/2237/9700/2146/51514/995/8766/6532/898/9493/9918/1019/79733/81610/6929/1978/6909/993/10926/10733/440/6926/9134/1663/144455/11200/83695/10370/8013/11187/9510/26271/6240/10592/79677/1906/5902/4921/5336/5017/10051/3553/8317/8626/2263/7039/4103/429",78
"GO:0033047","regulation of mitotic sister chromatid segregation","25/2007","57/18860",0.43859649122807,4.12153952394689,8.14492517862772,1.36284579593433e-10,1.71690177666977e-08,1.16618953853855e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/983/11130/699/9319/8850/10403/9735/1843/57405/54908/9184/147841/55055/26271",25
"GO:0048732","gland development","94/2007","454/18860",0.20704845814978,1.9456571602914,7.03843880399401,1.47601270420575e-10,1.82152016782289e-08,1.23725060618923e-08,"6943/857/57864/9133/7049/2294/5906/8837/6790/4830/7048/59277/2627/6715/59350/5241/4855/2066/23213/2247/1036/128239/10765/2146/55679/2624/11231/3142/3082/79733/790/6909/4192/8835/5111/3400/2288/87178/6926/650/64065/4864/1029/144455/23242/10370/51804/1909/8140/79971/3202/1906/81027/1435/5307/761/7052/5268/6495/81606/3664/8091/3488/27122/1396/3569/247/367/2494/6657/25928/5270/8829/3725/1028/6583/7080/51599/7498/394/374/2304/8626/2001/5308/9480/7422/2263/7039/3642/2267/429/1373/6662",94
"GO:0060562","epithelial tube morphogenesis","77/2007","344/18860",0.223837209302326,2.10342290355848,7.12757893480206,1.60585438165954e-10,1.94212028917904e-08,1.31916711520748e-08,"6943/90627/10395/79812/94/55081/2294/27086/7048/6491/9353/64399/9839/8914/7075/54922/5241/26585/4855/115908/2022/2247/10765/255743/653/5420/1512/64321/6909/4192/4036/55366/55083/2348/6926/650/57534/3791/64065/23242/10370/51804/1909/4208/3202/57167/5058/153572/1906/1435/10762/3217/7291/81792/6495/8091/6385/186/10253/367/2719/79192/130497/25928/8829/388/7080/2297/9955/10736/1739/374/5308/7422/2263/6662/6423",77
"GO:0007015","actin filament organization","96/2007","469/18860",0.204690831556503,1.92350228358528,6.98901751655129,1.8074545290661e-10,2.14307402691426e-08,1.45566306964209e-08,"221692/11170/6711/395/10395/28984/1901/2013/10580/22899/90952/57381/5319/57477/9353/256949/130271/5581/9839/22998/91663/11346/25959/9037/961/93663/10529/7111/10096/171024/25802/128239/408/57580/85358/1073/10979/85462/23500/1730/9535/5734/80179/5217/9639/2017/7273/4542/4739/5295/55971/6281/3092/7082/30011/23221/4690/10810/23075/57619/3055/5756/23242/8936/23122/3925/65108/5058/55930/5062/5074/3071/4645/10398/1264/171177/6376/6385/8477/6387/6624/2934/4082/27295/8829/388/1440/1739/85415/2006/79983/1830/27289/7429/80206/55607",96
"GO:0048754","branching morphogenesis of an epithelial tube","47/2007","166/18860",0.283132530120482,2.66062756256716,7.41599746836122,1.97725434129785e-10,2.29759895568232e-08,1.56062268807889e-08,"6943/2294/7048/9353/64399/8914/7075/54922/5241/26585/4855/2022/2247/10765/255743/1512/6909/4192/55366/6926/650/3791/51804/1909/3202/5058/1906/1435/3217/6495/8091/186/10253/367/2719/8829/7080/2297/9955/10736/1739/374/5308/7422/2263/6662/6423",47
"GO:0003018","vascular process in circulatory system","67/2007","283/18860",0.236749116607774,2.22475751829727,7.16390713366853,2.01377120309514e-10,2.29759895568232e-08,1.56062268807889e-08,"7010/177/1910/9732/1003/857/3672/154/948/4881/79987/284/5175/9353/9839/6513/153/3043/185/659/10365/477/8850/6505/6532/10979/196740/1636/10266/23446/5592/7122/55640/2549/4036/84879/10396/6565/9590/7082/5138/2729/3680/8671/1909/9429/8140/3764/11309/1906/6509/6540/100506658/6338/186/5997/6581/2702/2730/6566/7422/145741/2244/4922/2266/1311/1373",67
"GO:0033046","negative regulation of sister chromatid segregation","23/2007","50/18860",0.46,4.3226706527155,8.11843478002961,2.29443906055553e-10,2.40383716166405e-08,1.63278399986302e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:0033048","negative regulation of mitotic sister chromatid segregation","23/2007","50/18860",0.46,4.3226706527155,8.11843478002961,2.29443906055553e-10,2.40383716166405e-08,1.63278399986302e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","23/2007","50/18860",0.46,4.3226706527155,8.11843478002961,2.29443906055553e-10,2.40383716166405e-08,1.63278399986302e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:2000816","negative regulation of mitotic sister chromatid separation","23/2007","50/18860",0.46,4.3226706527155,8.11843478002961,2.29443906055553e-10,2.40383716166405e-08,1.63278399986302e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:0006260","DNA replication","68/2007","290/18860",0.23448275862069,2.20346030273354,7.12720453757845,2.30564834424533e-10,2.40383716166405e-08,1.63278399986302e-08,"177/9837/51659/94/4173/51053/4171/8914/983/890/5888/5984/10535/990/9156/8318/1111/116028/55388/10721/5427/2237/641/7083/51514/9401/23594/898/81620/4176/86/29980/4998/79733/79075/90381/993/5111/10926/4175/4774/84515/11169/10036/5985/672/6119/1602/25939/9134/84296/1663/144455/5557/5591/64785/580/8607/26271/6240/92667/80010/5983/6596/4784/54962/91607/8317",68
"GO:0090068","positive regulation of cell cycle process","66/2007","278/18860",0.237410071942446,2.23096858835801,7.13538723362415,2.42092626224258e-10,2.48124425555609e-08,1.68536204732749e-08,"28984/55143/991/11065/891/4085/57504/6790/332/9787/6491/9928/9212/5581/64151/10615/51203/6241/983/1894/699/23397/990/1111/29127/8850/10635/10403/54892/896/2237/9700/2146/51514/995/8766/898/9493/9918/1019/79733/81610/6909/993/10926/10733/9134/1663/144455/11200/83695/11187/9510/26271/6240/10592/79677/1906/5902/4921/5336/10051/3553/8317/8626/7039",66
"GO:0072073","kidney epithelium development","44/2007","151/18860",0.291390728476821,2.73823076186988,7.4005674928232,2.6985505151644e-10,2.71968916086652e-08,1.84732352810026e-08,"6943/1910/847/5175/9353/25959/26585/2247/358/255743/5420/6092/947/4091/3913/55366/55083/650/100133941/4092/51804/1909/4208/9863/153572/1906/3217/6495/6385/186/2719/79192/130497/2297/9955/5800/10736/1739/7422/2263/384/6772/793/6662",44
"GO:0007043","cell-cell junction assembly","46/2007","162/18860",0.283950617283951,2.66831521772561,7.35923119762897,2.76698412971753e-10,2.74294312006589e-08,1.86311856327141e-08,"51208/1003/857/94/90952/5175/1894/6910/1636/2706/28513/10266/91862/7122/2701/5583/7082/10015/4092/7368/11187/84612/5062/287/100506658/1001/84525/6624/3728/7855/2702/5317/26047/10804/23136/5800/51599/1739/3553/79983/9071/1830/143098/5318/5010/1000",46
"GO:0097529","myeloid leukocyte migration","59/2007","237/18860",0.248945147679325,2.3393649652377,7.16048916743288,3.02253489370032e-10,2.94794653261385e-08,2.00236522159909e-08,"177/1910/3672/2013/4282/5319/5175/9353/23604/6441/26585/961/5473/1524/57580/1843/79148/3570/728/5734/4192/6368/5295/3579/64065/3554/1441/5747/23075/3680/2921/10563/1906/1435/4254/6347/3071/6376/6387/1230/5196/3569/2207/6283/727/64805/5800/7057/2358/284340/5228/3553/54210/7422/7857/6279/6374/6278/4283",59
"GO:0042692","muscle cell differentiation","91/2007","441/18860",0.206349206349206,1.93908621412358,6.88630322344607,3.49545175772861e-10,3.35507885380713e-08,2.27890605825514e-08,"9444/1910/8516/2294/27086/891/8837/11214/23345/9254/858/2627/983/825/26585/663/659/5239/93649/4855/2022/10529/7111/25802/2146/1073/488/6910/255743/4628/79652/6272/26263/4629/10266/10938/5592/6909/3913/7273/8038/6926/650/6095/1756/57486/170689/93166/30846/7345/51804/1909/4000/3908/4208/3764/4772/5058/5738/11155/1906/4211/1827/287/6495/10398/3488/92304/84525/5997/6382/6474/50507/8470/1794/5587/6444/2274/7138/4015/23250/4773/5308/80206/7422/2263/64208/1000/1311/6662/4283",91
"GO:0007599","hemostasis","61/2007","250/18860",0.244,2.29289486796213,7.10157103353718,3.61086016764632e-10,3.41169866152458e-08,2.31736453522302e-08,"2776/857/948/7450/79987/284/9068/3043/375033/6403/10019/1361/2313/5627/2161/966/6532/7056/3570/2821/5588/7035/2621/7099/5592/2157/3572/5873/5638/710/84830/84959/2192/22875/1281/3170/22915/1906/81027/2191/10398/5265/90139/5336/5196/3569/2207/350/5270/23657/64805/7057/2778/5328/2162/2244/2266/3053/2267/1311/7103",61
"GO:0050678","regulation of epithelial cell proliferation","87/2007","416/18860",0.209134615384615,1.96526100954352,6.87002438266992,4.24000161812272e-10,3.94450612073663e-08,2.67926903869067e-08,"7010/1910/857/28984/79812/94/7049/29128/55081/8837/57504/4830/858/2627/5797/7075/4321/5241/9037/185/240/2022/2066/23213/2247/128239/10765/55679/2624/3142/7538/653/5468/1019/728/91862/4192/1285/695/687/3791/1029/5591/8013/51804/51162/4208/84913/3202/3164/6347/5268/1030/6495/3664/8091/1001/6387/5017/2524/367/2719/130497/350/1601/8829/3725/1028/5587/3037/4163/3851/7057/1739/860/374/1960/3162/8626/7422/2263/7039/7857/6772/6664/6662/6423",87
"GO:0001570","vasculogenesis","30/2007","82/18860",0.365853658536585,3.43796711509716,7.6349203059913,4.54925213260243e-10,4.06481333583568e-08,2.76098659386226e-08,"9444/857/2013/7049/2294/55273/5906/7048/57493/7075/54922/9693/93649/2022/6910/8879/947/10266/64321/8322/3791/23414/6237/10370/51162/8829/3037/25976/5308/7422",30
"GO:0051306","mitotic sister chromatid separation","26/2007","64/18860",0.40625,3.8175759840558,7.79161189265267,4.57098241833679e-10,4.06481333583568e-08,2.76098659386226e-08,"1063/55143/991/11065/891/83540/4085/332/9787/701/5347/9212/7272/11130/699/9319/10403/9735/9700/1843/57405/54908/9184/147841/55055/26271",26
"GO:0051784","negative regulation of nuclear division","26/2007","64/18860",0.40625,3.8175759840558,7.79161189265267,4.57098241833679e-10,4.06481333583568e-08,2.76098659386226e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/1111/6196/10403/9735/1843/57405/54908/9184/147841/55055/26271/84072",26
"GO:0032102","negative regulation of response to external stimulus","92/2007","452/18860",0.20353982300885,1.91268612952013,6.77769109304848,5.8999101254364e-10,5.03852414753182e-08,3.4223705924067e-08,"7010/1003/64116/2294/4282/284/2268/9353/2/6696/9212/3133/4321/9037/26585/240/10019/55872/1361/2247/11326/58189/1843/9470/5627/2161/3949/5468/7056/79148/2534/5728/6092/3082/7035/1540/5734/11027/11213/83737/5592/90865/4192/160364/9314/1829/114769/710/6095/25939/10212/55075/84830/23170/84959/3055/8087/9021/23122/54/10563/22915/1906/2191/6347/10221/6376/5196/2494/350/5270/8829/26047/114548/55061/727/5788/5800/7057/2358/284340/2778/5740/53833/5328/384/2244/7143/2266/6318/7103/4057",92
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","23/2007","52/18860",0.442307692307692,4.15641408914952,7.86536249769721,6.06356280952777e-10,5.03852414753182e-08,3.4223705924067e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:1905819","negative regulation of chromosome separation","23/2007","52/18860",0.442307692307692,4.15641408914952,7.86536249769721,6.06356280952777e-10,5.03852414753182e-08,3.4223705924067e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:0007094","mitotic spindle assembly checkpoint signaling","22/2007","48/18860",0.458333333333333,4.3070088025245,7.91649406785238,6.16588038560203e-10,5.03852414753182e-08,3.4223705924067e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055",22
"GO:0071173","spindle assembly checkpoint signaling","22/2007","48/18860",0.458333333333333,4.3070088025245,7.91649406785238,6.16588038560203e-10,5.03852414753182e-08,3.4223705924067e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055",22
"GO:0071174","mitotic spindle checkpoint signaling","22/2007","48/18860",0.458333333333333,4.3070088025245,7.91649406785238,6.16588038560203e-10,5.03852414753182e-08,3.4223705924067e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055",22
"GO:0061041","regulation of wound healing","41/2007","139/18860",0.294964028776978,2.77180945826299,7.23526263453138,7.23899053106532e-10,5.8365567655136e-08,3.96442681434623e-08,"53905/857/948/284/5581/240/10019/1361/2247/58189/5627/2161/10979/7056/1839/5728/7035/55612/5592/710/84830/5747/84959/22875/23122/3170/22915/1906/2191/64581/4921/100506658/5196/350/5270/7057/7429/5328/2244/2266/7103",41
"GO:0045839","negative regulation of mitotic nuclear division","24/2007","57/18860",0.421052631578947,3.95667794298901,7.71475755414916,8.86483351592733e-10,7.05337477247534e-08,4.79093911068538e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/1111/10403/9735/1843/57405/54908/9184/147841/55055/26271",24
"GO:1901988","negative regulation of cell cycle phase transition","64/2007","274/18860",0.233576642335766,2.19494542822748,6.87582465816145,9.18521756960095e-10,7.21337800563337e-08,4.89961981634763e-08,"11170/2273/56241/28984/1063/55143/991/891/83540/4085/332/701/5347/9212/7272/25959/8914/983/11130/5888/1457/699/990/9319/8318/1111/10403/9735/641/2146/83990/51514/1843/81620/57405/29980/4998/5728/54908/90381/9184/147841/55055/9314/672/10217/144455/5591/11200/83695/580/1263/26271/2177/4436/6347/1030/54962/91607/5017/6657/4582/1739/84072",64
"GO:1903034","regulation of response to wounding","48/2007","179/18860",0.268156424581006,2.51989544972485,7.05073798791938,9.62918175884564e-10,7.37610014703057e-08,5.01014731510419e-08,"53905/857/948/284/6696/5581/240/10019/1361/2247/58189/5627/2161/10979/7056/1839/5728/7035/55612/5592/90865/4192/9314/1829/710/4916/84830/5747/84959/22875/23122/3170/22915/1906/2191/64581/4921/100506658/5196/350/5270/7057/7429/5328/2244/7143/2266/7103",48
"GO:0051985","negative regulation of chromosome segregation","23/2007","53/18860",0.433962264150943,4.07799118180707,7.74354720025993,9.63638021523756e-10,7.37610014703057e-08,5.01014731510419e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055/26271",23
"GO:1901990","regulation of mitotic cell cycle phase transition","77/2007","357/18860",0.215686274509804,2.02682767177623,6.75935107041236,9.91855049420625e-10,7.49718435480815e-08,5.09239263531484e-08,"11170/2273/28984/1063/55143/991/11065/891/83540/4085/57504/54443/6790/332/9787/6491/701/9928/5347/9212/7272/25959/6241/983/11130/699/990/9319/1062/1111/10403/9735/896/641/9700/2146/51514/995/1843/8766/898/57405/57520/86/29980/4998/5728/1019/6929/10197/54908/90381/9184/993/147841/55055/9314/672/10217/9134/1029/144455/5591/580/9510/1263/26271/6240/6347/4921/1030/91607/5569/1028/4582/1739/8317",77
"GO:0031577","spindle checkpoint signaling","22/2007","49/18860",0.448979591836735,4.21911066369747,7.78614363548322,1.00675856127638e-09,7.51588767905957e-08,5.10509669408762e-08,"1063/55143/991/891/83540/4085/332/701/5347/9212/7272/11130/699/9319/10403/9735/1843/57405/54908/9184/147841/55055",22
"GO:0014706","striated muscle tissue development","88/2007","430/18860",0.204651162790698,1.92312951182489,6.68234050228661,1.05340097125047e-09,7.7681898453068e-08,5.27647059026871e-08,"6943/7134/857/1901/1063/7049/27086/891/8837/1301/11214/858/57493/2627/983/1832/26585/5239/93649/3131/2022/10529/2066/2247/6445/1073/6910/3142/653/4628/26263/4629/5592/6909/7273/4036/1829/6926/650/1756/57486/23414/5950/4092/2353/10370/2317/51804/1909/4000/56999/4208/3764/26011/3164/5058/1906/4211/5307/1827/7291/6495/59269/5350/84525/5997/6474/50507/8470/23764/2702/10804/6444/3236/1959/2274/4015/2006/4223/467/5308/5318/2139/80206/7422/2263/64208/6664",88
"GO:0040013","negative regulation of locomotion","87/2007","424/18860",0.205188679245283,1.92818061313704,6.67077784590259,1.14503868404781e-09,8.34222761739412e-08,5.66638039968873e-08,"54538/90627/10395/28984/79812/94/104/7049/8434/4282/9353/9839/22998/5797/7075/9037/26585/93649/2022/2066/23213/2247/1843/6910/653/5468/79148/5728/6092/5734/79685/5217/286205/5592/91862/90865/7122/3418/4286/4739/9314/5793/3486/1602/84830/1992/2192/4092/6237/10370/1634/23122/1281/56999/4208/9863/10563/22915/6347/969/10221/6376/3488/186/80031/6387/89795/3728/247/350/80312/8829/388/7080/4163/727/7070/3868/5800/7057/4223/1830/3162/130399/3036/347/6423",87
"GO:0030336","negative regulation of cell migration","82/2007","391/18860",0.209718670076726,1.97074943579824,6.69373077681392,1.17372738871544e-09,8.44943990424083e-08,5.73920334682665e-08,"54538/90627/10395/28984/79812/94/104/7049/8434/4282/9353/9839/22998/5797/7075/26585/93649/2022/2066/23213/2247/1843/6910/653/5468/79148/5728/5734/79685/5217/286205/5592/91862/90865/7122/3418/4286/4739/9314/5793/3486/1602/84830/1992/4092/6237/10370/1634/23122/1281/56999/4208/9863/10563/22915/6347/969/10221/6376/3488/186/80031/6387/89795/3728/247/350/80312/388/7080/4163/727/7070/3868/7057/4223/1830/3162/130399/3036/347/6423",82
"GO:0006959","humoral immune response","69/2007","307/18860",0.224755700325733,2.1120540648447,6.77926207685939,1.18919156755233e-09,8.46004871645756e-08,5.74640928370178e-08,"8547/2597/5319/2/1675/2627/3133/240/9156/11326/5473/5648/9308/5199/966/730/2219/2821/722/124976/1191/717/6038/6368/710/2920/1604/6556/6590/5225/4208/2921/10563/27242/6347/1755/6376/6387/5196/3569/3853/6283/55061/3075/718/727/5788/713/3553/732/3507/951/729/3574/712/54210/3495/10578/9547/3119/5266/2244/4922/6374/6278/7018/4057/2919/4283",69
"GO:0051783","regulation of nuclear division","42/2007","147/18860",0.285714285714286,2.68488860417112,7.07705478544811,1.32658780966855e-09,9.32776335472756e-08,6.33579636882089e-08,"4751/1063/55143/991/11065/891/83540/4085/6790/332/9787/701/858/5347/9212/4288/7272/51203/11130/699/9319/1111/10635/6196/10403/9735/157313/9700/995/1843/57405/54908/9184/79866/147841/55055/1104/26271/1906/84072/3553/7039",42
